Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Chain_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim,15000,8,1,12,off,asynchronous,1000,32,23.5458,10000,6472511,0,2759168,0,2134868,0,45346493,2759168,6622307,3713343,273
epidemic,./epidemic_sim,15000,8,1,16,off,asynchronous,1000,32,23.4716,10000,6473222,0,2759386,0,2133932,0,45436721,2759386,6622496,3713836,273
epidemic,./epidemic_sim,15000,4,2,4,off,asynchronous,1000,32,32.2429,10000,6320406,0,2596168,0,2054221,25,43446626,2596168,6514943,3724238,271
epidemic,./epidemic_sim,15000,4,2,8,off,asynchronous,1000,32,32.6547,10000,6479307,0,2765217,0,2137219,85,45351840,2765217,6647941,3714090,278
epidemic,./epidemic_sim,15000,4,2,12,off,asynchronous,1000,32,35.2674,10000,6480915,0,2765772,0,2136845,2,45465142,2765772,6650895,3715143,267
epidemic,./epidemic_sim,15000,4,2,16,off,asynchronous,1000,32,34.4498,10000,6483642,0,2767141,0,2135573,17,45168121,2767141,6654879,3716501,268
epidemic,./epidemic_sim,15000,8,2,4,off,asynchronous,1000,32,19.1119,10000,6319950,0,2597094,0,2056830,2,43503473,2597094,6502359,3722856,289
epidemic,./epidemic_sim,15000,8,2,8,off,asynchronous,1000,32,20.8097,10000,6476768,0,2763993,0,2137877,207,45525935,2763993,6630004,3712775,300
epidemic,./epidemic_sim,15000,8,2,12,off,asynchronous,1000,32,20.0954,10000,6475036,0,2761922,0,2136792,0,45506324,2761922,6628302,3713114,286
epidemic,./epidemic_sim,15000,8,2,16,off,asynchronous,1000,32,20.4176,10000,6475561,0,2761787,0,2136025,0,45408645,2761787,6630670,3713774,281
epidemic,./epidemic_sim,15000,4,4,4,off,asynchronous,1000,32,28.7506,10000,6337331,0,2611095,0,2053803,583,43370732,2611095,6545967,3726236,304
epidemic,./epidemic_sim,15000,4,4,8,off,asynchronous,1000,32,29.3516,10000,6484729,0,2769033,0,2137013,179,45626985,2769033,6665997,3715696,289
epidemic,./epidemic_sim,15000,4,4,12,off,asynchronous,1000,32,27.3497,10000,6487912,0,2771299,0,2136454,215,45530388,2771299,6670012,3716613,289
epidemic,./epidemic_sim,15000,4,4,16,off,asynchronous,1000,32,29.8808,10000,6486901,0,2770319,0,2136613,161,45563986,2770319,6669344,3716582,287
epidemic,./epidemic_sim,15000,8,4,4,off,asynchronous,1000,32,17.5164,10000,6336033,0,2612327,0,2054397,526,43498525,2612327,6529928,3723706,328
epidemic,./epidemic_sim,15000,8,4,8,off,asynchronous,1000,32,17.1574,10000,6482167,0,2766334,0,2135327,33,45677509,2766334,6651523,3715833,300
epidemic,./epidemic_sim,15000,8,4,12,off,asynchronous,1000,32,18.4204,10000,6481841,0,2766450,0,2136099,71,45630784,2766450,6651522,3715391,298
epidemic,./epidemic_sim,15000,8,4,16,off,asynchronous,1000,32,18.6451,10000,6490659,0,2774519,0,2136007,320,45339493,2774519,6661379,3716140,324
epidemic,./epidemic_sim,15000,16,1,4,off,asynchronous,1000,32,21.5052,10000,6316068,0,2592737,0,2053334,0,43342226,2592737,6495814,3723331,271
epidemic,./epidemic_sim,15000,16,1,8,off,asynchronous,1000,32,21.2763,10000,6472315,0,2758424,0,2133835,0,45167193,2758424,6623217,3713891,271
epidemic,./epidemic_sim,15000,16,1,12,off,asynchronous,1000,32,21.7925,10000,6475012,0,2760236,0,2133992,0,45346323,2760236,6626607,3714776,269
epidemic,./epidemic_sim,15000,16,1,16,off,asynchronous,1000,32,20.3087,10000,6473980,0,2759028,0,2132177,0,45608436,2759028,6626324,3714952,275
epidemic,./epidemic_sim,15000,32,1,4,off,asynchronous,1000,32,25.3473,10000,6316250,0,2593294,0,2053307,0,43377286,2593294,6495648,3722956,263
epidemic,./epidemic_sim,15000,32,1,8,off,asynchronous,1000,32,23.6579,10000,6473798,0,2759082,0,2133225,0,45396877,2759082,6626922,3714716,263
epidemic,./epidemic_sim,15000,32,1,12,off,asynchronous,1000,32,23.5432,10000,6473661,0,2758711,0,2133067,0,45218483,2758711,6628196,3714950,263
epidemic,./epidemic_sim,15000,32,1,16,off,asynchronous,1000,32,27.6448,10000,6471714,0,2758284,0,2134710,0,45543280,2758284,6624978,3713430,257
epidemic,./epidemic_sim,15000,64,1,4,off,asynchronous,1000,32,22.3754,10000,6315521,0,2593691,0,2055127,0,43429373,2593691,6492572,3721830,262
epidemic,./epidemic_sim,15000,64,1,8,off,asynchronous,1000,32,25.4438,10000,6472000,0,2757991,0,2133856,1,45255700,2757991,6624719,3714009,258
epidemic,./epidemic_sim,15000,64,1,12,off,asynchronous,1000,32,25.4847,10000,6472910,0,2758362,0,2134441,0,45419135,2758362,6625929,3714548,257
epidemic,./epidemic_sim,15000,64,1,16,off,asynchronous,1000,32,22.6637,10000,6471671,0,2757964,0,2134617,0,45629529,2757964,6623548,3713707,262
epidemic,./epidemic_sim,15000,16,2,4,off,asynchronous,1000,32,12.6268,10000,6317089,0,2594161,0,2054190,10,43435003,2594161,6494312,3722928,313
epidemic,./epidemic_sim,15000,16,2,8,off,asynchronous,1000,32,14.3029,10000,6475571,0,2761109,0,2134731,96,45231134,2761109,6627308,3714462,313
epidemic,./epidemic_sim,15000,16,2,12,off,asynchronous,1000,32,13.3247,10000,6473227,0,2759888,0,2134607,149,45460261,2759888,6623218,3713339,320
epidemic,./epidemic_sim,15000,16,2,16,off,asynchronous,1000,32,12.8258,10000,6472194,0,2758503,0,2133754,0,45464569,2758503,6621199,3713691,304
epidemic,./epidemic_sim,15000,32,2,4,off,asynchronous,1000,32,14.5476,10000,6314838,0,2592292,0,2053249,77,43148911,2592292,6495520,3722546,303
epidemic,./epidemic_sim,15000,32,2,8,off,asynchronous,1000,32,14.8868,10000,6471772,0,2757697,0,2133325,24,45478450,2757697,6626571,3714075,297
epidemic,./epidemic_sim,15000,32,2,12,off,asynchronous,1000,32,12.6334,10000,6471406,0,2757288,0,2133328,17,45481490,2757288,6625880,3714118,308
epidemic,./epidemic_sim,15000,32,2,16,off,asynchronous,1000,32,13.9024,10000,6470852,0,2757504,0,2134036,10,45289656,2757504,6622802,3713348,296
epidemic,./epidemic_sim,15000,64,2,4,off,asynchronous,1000,32,12.9269,10000,6316309,0,2593531,0,2053128,121,43493973,2593531,6497160,3722778,311
epidemic,./epidemic_sim,15000,64,2,8,off,asynchronous,1000,32,13.542,10000,6473132,0,2759111,0,2133428,137,45455895,2759111,6628140,3714021,312
epidemic,./epidemic_sim,15000,64,2,12,off,asynchronous,1000,32,11.9198,10000,6477814,0,2760674,0,2131121,46,45534563,2760674,6635784,3717140,309
epidemic,./epidemic_sim,15000,64,2,16,off,asynchronous,1000,32,13.6619,10000,6469778,0,2756670,0,2133662,16,45479710,2756670,6623175,3713108,297
epidemic,./epidemic_sim,15000,16,4,4,off,asynchronous,1000,32,10.3088,10000,6317763,0,2595751,0,2055126,9,43241729,2595751,6499079,3722012,333
epidemic,./epidemic_sim,15000,16,4,8,off,asynchronous,1000,32,11.7375,10000,6498615,0,2786041,0,2136915,742,45494017,2786041,6652537,3712574,373
epidemic,./epidemic_sim,15000,16,4,12,off,asynchronous,1000,32,11.9506,10000,6475601,0,2762461,0,2136096,85,45314513,2762461,6627869,3713140,328
epidemic,./epidemic_sim,15000,16,4,16,off,asynchronous,1000,32,10.8104,10000,6474486,0,2761444,0,2136799,27,45686049,2761444,6627842,3713042,330
epidemic,./epidemic_sim,15000,32,4,4,off,asynchronous,1000,32,10.7607,10000,6320584,0,2596651,0,2052738,209,43276580,2596651,6501866,3723933,339
epidemic,./epidemic_sim,15000,32,4,8,off,asynchronous,1000,32,9.68834,10000,6476459,0,2762829,0,2132738,206,45487302,2762829,6624988,3713630,351
epidemic,./epidemic_sim,15000,32,4,12,off,asynchronous,1000,32,9.85144,10000,6470949,0,2758096,0,2134622,1,45330576,2758096,6620820,3712853,328
epidemic,./epidemic_sim,15000,32,4,16,off,asynchronous,1000,32,9.9593,10000,6478928,0,2764562,0,2134389,248,45368467,2764562,6630406,3714366,343
epidemic,./epidemic_sim,15000,64,4,4,off,asynchronous,1000,32,8.7432,10000,6317747,0,2592851,0,2051246,47,43385309,2592851,6500611,3724896,351
epidemic,./epidemic_sim,15000,64,4,8,off,asynchronous,1000,32,10.5681,10000,6474344,0,2759756,0,2133068,27,45338454,2759756,6626942,3714588,330
epidemic,./epidemic_sim,15000,64,4,12,off,asynchronous,1000,32,10.5098,10000,6473521,0,2759894,0,2133340,92,45434709,2759894,6625954,3713627,326
epidemic,./epidemic_sim,15000,64,4,16,off,asynchronous,1000,32,8.9936,10000,6473876,0,2759289,0,2132739,23,45356442,2759289,6626854,3714587,340
epidemic,./epidemic_sim,15000,16,8,4,off,asynchronous,1000,32,9.93478,10000,6355951,0,2632509,0,2055255,1027,43406460,2632509,6550585,3723442,380
epidemic,./epidemic_sim,15000,16,8,8,off,asynchronous,1000,32,10.9347,10000,6508801,0,2792624,0,2135173,925,45549043,2792624,6679935,3716177,369
epidemic,./epidemic_sim,15000,16,8,12,off,asynchronous,1000,32,10.5571,10000,6504638,0,2788835,0,2135095,828,45336301,2788835,6675584,3715803,367
epidemic,./epidemic_sim,15000,16,8,16,off,asynchronous,1000,32,10.5481,10000,6514378,0,2798914,0,2134948,1091,45174877,2798914,6684057,3715464,402
epidemic,./epidemic_sim,15000,32,8,4,off,asynchronous,1000,32,8.87477,10000,6339450,0,2616276,0,2054492,569,43140447,2616276,6521285,3723174,359
epidemic,./epidemic_sim,15000,32,8,8,off,asynchronous,1000,32,9.88844,10000,6487052,0,2772777,0,2134779,571,45616914,2772777,6642135,3714275,360
epidemic,./epidemic_sim,15000,32,8,12,off,asynchronous,1000,32,10.7559,10000,6486256,0,2771121,0,2134130,419,45333226,2771121,6642949,3715135,339
epidemic,./epidemic_sim,15000,32,8,16,off,asynchronous,1000,32,8.80179,10000,6484488,0,2771942,0,2138177,420,45681739,2771942,6640162,3712546,362
epidemic,./epidemic_sim,15000,64,8,4,off,asynchronous,1000,32,9.64431,10000,6322181,0,2599941,0,2055330,228,43544391,2599941,6504064,3722240,336
epidemic,./epidemic_sim,15000,64,8,8,off,asynchronous,1000,32,9.69189,10000,6478273,0,2764147,0,2134325,139,45607048,2764147,6631802,3714126,338
epidemic,./epidemic_sim,15000,64,8,12,off,asynchronous,1000,32,8.70606,10000,6477295,0,2763296,0,2134348,148,45289300,2763296,6631823,3713999,343
epidemic,./epidemic_sim,15000,64,8,16,off,asynchronous,1000,32,9.55189,10000,6479063,0,2764877,0,2135414,175,45193012,2764877,6635666,3714186,337
epidemic,./epidemic_sim,15000,16,16,4,off,asynchronous,1000,32,7.82418,10000,6347706,0,2621895,0,2054127,1125,43343122,2621895,6555478,3725811,393
epidemic,./epidemic_sim,15000,16,16,8,off,asynchronous,1000,32,8.36929,10000,6503147,0,2787419,0,2136514,947,45683050,2787419,6684526,3715728,386
epidemic,./epidemic_sim,15000,16,16,12,off,asynchronous,1000,32,7.95703,10000,6491874,0,2776030,0,2136912,504,45482585,2776030,6672791,3715844,387
epidemic,./epidemic_sim,15000,16,16,16,off,asynchronous,1000,32,8.3827,10000,6498193,0,2782077,0,2136687,538,45615875,2782077,6680104,3716116,391
epidemic,./epidemic_sim,15000,32,16,4,off,asynchronous,1000,32,8.44208,10000,6364162,0,2639562,0,2052007,1451,43224971,2639562,6558905,3724600,398
epidemic,./epidemic_sim,15000,32,16,8,off,asynchronous,1000,32,8.62793,10000,6519974,0,2804112,0,2135182,1376,45461520,2804112,6691289,3715862,385
epidemic,./epidemic_sim,15000,32,16,12,off,asynchronous,1000,32,8.6634,10000,6551945,0,2836463,0,2134535,2272,45425221,2836463,6721276,3715482,392
epidemic,./epidemic_sim,15000,32,16,16,off,asynchronous,1000,32,8.8774,10000,6546584,0,2831122,0,2135229,2069,45339195,2831122,6717772,3715462,382
epidemic,./epidemic_sim,15000,64,16,4,off,asynchronous,1000,32,8.64978,10000,6320168,0,2597292,0,2055180,136,43462022,2597292,6510735,3722876,338
epidemic,./epidemic_sim,15000,64,16,8,off,asynchronous,1000,32,9.43906,10000,6483948,0,2768277,0,2135381,259,45491244,2768277,6650527,3715671,334
epidemic,./epidemic_sim,15000,64,16,12,off,asynchronous,1000,32,8.73547,10000,6483189,0,2766450,0,2134327,83,45470154,2766450,6650188,3716739,335
epidemic,./epidemic_sim,15000,64,16,16,off,asynchronous,1000,32,9.55736,10000,6489169,0,2774933,0,2136362,539,45358193,2774933,6655757,3714236,334
epidemic,./epidemic_sim,15000,4,1,4,off,asynchronous,1000,32,35.7202,10000,6316312,0,2595397,0,2056175,0,43481043,2595397,6495189,3720915,264
epidemic,./epidemic_sim,15000,4,1,8,off,asynchronous,1000,32,37.4042,10000,6477336,0,2763141,0,2134898,0,45488801,2763141,6630790,3714195,258
epidemic,./epidemic_sim,15000,4,1,12,off,asynchronous,1000,32,37.6159,10000,6474273,0,2761530,0,2137003,0,45445197,2761530,6628456,3712743,258
epidemic,./epidemic_sim,15000,4,1,16,off,asynchronous,1000,32,37.1405,10000,6476774,0,2763115,0,2136697,0,45382377,2763115,6630931,3713659,260
epidemic,./epidemic_sim,15000,8,1,4,off,asynchronous,1000,32,22.412,10000,6316482,0,2594327,0,2055255,0,43665186,2594327,6493444,3722155,275
epidemic,./epidemic_sim,15000,8,1,8,off,asynchronous,1000,32,23.1245,10000,6471574,0,2758445,0,2134534,0,45455311,2758445,6620109,3713129,273
epidemic,./epidemic_sim,15000,8,1,12,off,asynchronous,1000,32,23.7332,10000,6472762,0,2759231,0,2134484,0,45349130,2759231,6622083,3713531,273
epidemic,./epidemic_sim,15000,8,1,16,off,asynchronous,1000,32,23.3442,10000,6473980,0,2759977,0,2133858,0,45435167,2759977,6626350,3714003,272
epidemic,./epidemic_sim,15000,4,2,4,off,asynchronous,1000,32,29.8425,10000,6320961,0,2596480,0,2053199,2,43553833,2596480,6514586,3724481,269
epidemic,./epidemic_sim,15000,4,2,8,off,asynchronous,1000,32,32.6682,10000,6481864,0,2765975,0,2136071,2,45511753,2765975,6652895,3715889,266
epidemic,./epidemic_sim,15000,4,2,12,off,asynchronous,1000,32,34.7415,10000,6480822,0,2765550,0,2136261,4,45718578,2765550,6650852,3715272,268
epidemic,./epidemic_sim,15000,4,2,16,off,asynchronous,1000,32,32.6815,10000,6478552,0,2764452,0,2137776,7,45667967,2764452,6648181,3714100,269
epidemic,./epidemic_sim,15000,8,2,4,off,asynchronous,1000,32,20.7284,10000,6336699,0,2613320,0,2054576,557,43373445,2613320,6518319,3723379,321
epidemic,./epidemic_sim,15000,8,2,8,off,asynchronous,1000,32,19.4847,10000,6476516,0,2762288,0,2135556,17,45525107,2762288,6630306,3714228,288
epidemic,./epidemic_sim,15000,8,2,12,off,asynchronous,1000,32,19.632,10000,6473866,0,2760910,0,2135975,7,45552513,2760910,6626836,3712956,285
epidemic,./epidemic_sim,15000,8,2,16,off,asynchronous,1000,32,19.8009,10000,6475650,0,2762176,0,2136967,10,45391258,2762176,6630824,3713474,285
epidemic,./epidemic_sim,15000,4,4,4,off,asynchronous,1000,32,26.5898,10000,6336460,0,2610370,0,2053801,500,43338916,2610370,6544712,3726090,303
epidemic,./epidemic_sim,15000,4,4,8,off,asynchronous,1000,32,28.8863,10000,6505218,0,2789518,0,2137014,703,45708934,2789518,6687324,3715700,312
epidemic,./epidemic_sim,15000,4,4,12,off,asynchronous,1000,32,29.045,10000,6496853,0,2780317,0,2136381,502,45568481,2780317,6679008,3716536,305
epidemic,./epidemic_sim,15000,4,4,16,off,asynchronous,1000,32,28.1821,10000,6484685,0,2768070,0,2136496,79,45523621,2768070,6667063,3716615,292
epidemic,./epidemic_sim,15000,8,4,4,off,asynchronous,1000,32,17.4377,10000,6343467,0,2618429,0,2052678,585,43046266,2618429,6540816,3725038,316
epidemic,./epidemic_sim,15000,8,4,8,off,asynchronous,1000,32,17.1803,10000,6486426,0,2770889,0,2135549,250,45731500,2770889,6656268,3715537,319
epidemic,./epidemic_sim,15000,8,4,12,off,asynchronous,1000,32,17.4352,10000,6502448,0,2786488,0,2135944,557,45592626,2786488,6673152,3715960,324
epidemic,./epidemic_sim,15000,8,4,16,off,asynchronous,1000,32,18.7688,10000,6482670,0,2767552,0,2136247,108,45578602,2767552,6652109,3715118,301
epidemic,./epidemic_sim,15000,16,1,4,off,asynchronous,1000,32,19.4873,10000,6314888,0,2591825,0,2052547,0,43379310,2591825,6494940,3723063,276
epidemic,./epidemic_sim,15000,16,1,8,off,asynchronous,1000,32,20.6026,10000,6469400,0,2756777,0,2134538,0,45445359,2756777,6620248,3712623,273
epidemic,./epidemic_sim,15000,16,1,12,off,asynchronous,1000,32,19.6696,10000,6473142,0,2758674,0,2134546,0,45449001,2758674,6627624,3714468,276
epidemic,./epidemic_sim,15000,16,1,16,off,asynchronous,1000,32,19.7586,10000,6473423,0,2758786,0,2133253,0,45569500,2758786,6626538,3714637,275
epidemic,./epidemic_sim,15000,32,1,4,off,asynchronous,1000,32,22.9105,10000,6316531,0,2593565,0,2053124,0,43399834,2593565,6495466,3722966,264
epidemic,./epidemic_sim,15000,32,1,8,off,asynchronous,1000,32,23.5103,10000,6471177,0,2757743,0,2134745,0,45320066,2757743,6623118,3713434,263
epidemic,./epidemic_sim,15000,32,1,12,off,asynchronous,1000,32,23.6609,10000,6471264,0,2757691,0,2134372,0,45596223,2757691,6622976,3713573,263
epidemic,./epidemic_sim,15000,32,1,16,off,asynchronous,1000,32,23.6098,10000,6475635,0,2759643,0,2131362,0,45396384,2759643,6630548,3715992,263
epidemic,./epidemic_sim,15000,64,1,4,off,asynchronous,1000,32,21.7759,10000,6315419,0,2592586,0,2052900,0,43265593,2592586,6493982,3722833,263
epidemic,./epidemic_sim,15000,64,1,8,off,asynchronous,1000,32,25.6241,10000,6472726,0,2758582,0,2133353,0,45312204,2758582,6624582,3714144,257
epidemic,./epidemic_sim,15000,64,1,12,off,asynchronous,1000,32,25.5971,10000,6472654,0,2758101,0,2132847,0,45443075,2758101,6626173,3714553,258
epidemic,./epidemic_sim,15000,64,1,16,off,asynchronous,1000,32,22.7025,10000,6470124,0,2757423,0,2136232,0,45512003,2757423,6623394,3712701,262
epidemic,./epidemic_sim,15000,16,2,4,off,asynchronous,1000,32,12.5253,10000,6318221,0,2595180,0,2054094,2,43300979,2595180,6496428,3723041,315
epidemic,./epidemic_sim,15000,16,2,8,off,asynchronous,1000,32,13.3818,10000,6473172,0,2759208,0,2133470,5,45526229,2759208,6622783,3713964,309
epidemic,./epidemic_sim,15000,16,2,12,off,asynchronous,1000,32,12.8957,10000,6472205,0,2758928,0,2133016,5,45344418,2758928,6619623,3713277,308
epidemic,./epidemic_sim,15000,16,2,16,off,asynchronous,1000,32,11.8601,10000,6469145,0,2757069,0,2134791,0,45186540,2757069,6617671,3712076,312
epidemic,./epidemic_sim,15000,32,2,4,off,asynchronous,1000,32,14.5594,10000,6316317,0,2592786,0,2052974,60,43304419,2592786,6499172,3723531,304
epidemic,./epidemic_sim,15000,32,2,8,off,asynchronous,1000,32,15.4394,10000,6473263,0,2758722,0,2132002,65,45481709,2758722,6626552,3714541,297
epidemic,./epidemic_sim,15000,32,2,12,off,asynchronous,1000,32,14.883,10000,6473818,0,2758960,0,2132519,71,45503044,2758960,6628061,3714858,303
epidemic,./epidemic_sim,15000,32,2,16,off,asynchronous,1000,32,13.7375,10000,6470501,0,2757098,0,2134465,17,45557198,2757098,6622310,3713403,302
epidemic,./epidemic_sim,15000,64,2,4,off,asynchronous,1000,32,11.5651,10000,6317069,0,2592251,0,2051466,8,43544493,2592251,6501152,3724818,308
epidemic,./epidemic_sim,15000,64,2,8,off,asynchronous,1000,32,12.8143,10000,6470660,0,2757383,0,2134569,2,45062541,2757383,6623787,3713277,292
epidemic,./epidemic_sim,15000,64,2,12,off,asynchronous,1000,32,11.5732,10000,6472445,0,2758230,0,2133098,11,45651165,2758230,6627866,3714215,311
epidemic,./epidemic_sim,15000,64,2,16,off,asynchronous,1000,32,11.6708,10000,6471901,0,2757648,0,2132329,9,45510269,2757648,6625414,3714253,310
epidemic,./epidemic_sim,15000,16,4,4,off,asynchronous,1000,32,10.3487,10000,6318865,0,2595809,0,2054700,11,43560980,2595809,6501182,3723056,336
epidemic,./epidemic_sim,15000,16,4,8,off,asynchronous,1000,32,11.2443,10000,6479794,0,2766393,0,2135164,217,45567270,2766393,6633610,3713401,341
epidemic,./epidemic_sim,15000,16,4,12,off,asynchronous,1000,32,11.622,10000,6514925,0,2800773,0,2135284,1047,45646402,2800773,6670566,3714152,382
epidemic,./epidemic_sim,15000,16,4,16,off,asynchronous,1000,32,11.3451,10000,6478634,0,2764421,0,2135491,122,45708250,2764421,6634696,3714213,335
epidemic,./epidemic_sim,15000,32,4,4,off,asynchronous,1000,32,9.39571,10000,6316510,0,2593988,0,2054341,43,43417069,2593988,6495306,3722522,338
epidemic,./epidemic_sim,15000,32,4,8,off,asynchronous,1000,32,9.85208,10000,6474191,0,2760143,0,2133043,79,45770548,2760143,6624443,3714048,340
epidemic,./epidemic_sim,15000,32,4,12,off,asynchronous,1000,32,10.7959,10000,6472180,0,2758657,0,2133865,55,45496957,2758657,6623273,3713523,318
epidemic,./epidemic_sim,15000,32,4,16,off,asynchronous,1000,32,9.84641,10000,6473850,0,2759936,0,2133851,0,45429449,2759936,6624098,3713914,326
epidemic,./epidemic_sim,15000,64,4,4,off,asynchronous,1000,32,8.6695,10000,6316187,0,2593903,0,2055651,18,43324522,2593903,6495942,3722284,350
epidemic,./epidemic_sim,15000,64,4,8,off,asynchronous,1000,32,8.75457,10000,6472153,0,2758687,0,2135936,27,45478832,2758687,6626441,3713466,344
epidemic,./epidemic_sim,15000,64,4,12,off,asynchronous,1000,32,8.94031,10000,6471709,0,2758563,0,2135033,66,45364324,2758563,6625346,3713146,345
epidemic,./epidemic_sim,15000,64,4,16,off,asynchronous,1000,32,10.5839,10000,6472844,0,2759280,0,2134274,30,45357018,2759280,6624061,3713564,327
epidemic,./epidemic_sim,15000,16,8,4,off,asynchronous,1000,32,11.3358,10000,6358896,0,2633979,0,2053255,1096,43795051,2633979,6554357,3724917,400
epidemic,./epidemic_sim,15000,16,8,8,off,asynchronous,1000,32,10.344,10000,6511601,0,2796136,0,2135523,1033,45648871,2796136,6680962,3715465,398
epidemic,./epidemic_sim,15000,16,8,12,off,asynchronous,1000,32,10.8896,10000,6523849,0,2808850,0,2135844,1026,45445315,2808850,6693952,3714999,352
epidemic,./epidemic_sim,15000,16,8,16,off,asynchronous,1000,32,10.7663,10000,6573295,0,2857692,0,2134506,2173,45745436,2857692,6743433,3715603,410
epidemic,./epidemic_sim,15000,32,8,4,off,asynchronous,1000,32,10.1072,10000,6328151,0,2605828,0,2055354,480,43382465,2605828,6510093,3722323,371
epidemic,./epidemic_sim,15000,32,8,8,off,asynchronous,1000,32,8.84675,10000,6476484,0,2762696,0,2135580,80,45467157,2762696,6632638,3713788,346
epidemic,./epidemic_sim,15000,32,8,12,off,asynchronous,1000,32,10.1028,10000,6479606,0,2766735,0,2136415,346,45373217,2766735,6634594,3712871,348
epidemic,./epidemic_sim,15000,32,8,16,off,asynchronous,1000,32,8.82516,10000,6479551,0,2766134,0,2136412,197,45460576,2766134,6635774,3713417,346
epidemic,./epidemic_sim,15000,64,8,4,off,asynchronous,1000,32,8.27565,10000,6319601,0,2596779,0,2054703,223,43398928,2596779,6503536,3722822,355
epidemic,./epidemic_sim,15000,64,8,8,off,asynchronous,1000,32,9.85899,10000,6482500,0,2767867,0,2135277,347,45405340,2767867,6641127,3714633,346
epidemic,./epidemic_sim,15000,64,8,12,off,asynchronous,1000,32,8.31665,10000,6478562,0,2763221,0,2133817,21,45496094,2763221,6635484,3715341,343
epidemic,./epidemic_sim,15000,64,8,16,off,asynchronous,1000,32,9.65874,10000,6479499,0,2764442,0,2133387,123,45318762,2764442,6634544,3715057,334
epidemic,./epidemic_sim,15000,16,16,4,off,asynchronous,1000,32,8.35146,10000,6364123,0,2637824,0,2052343,1394,43308111,2637824,6572563,3726299,389
epidemic,./epidemic_sim,15000,16,16,8,off,asynchronous,1000,32,8.74347,10000,6529570,0,2813819,0,2135964,1561,45662644,2813819,6711169,3715751,396
epidemic,./epidemic_sim,15000,16,16,12,off,asynchronous,1000,32,9.66591,10000,6517575,0,2801325,0,2136083,1314,45592055,2801325,6699675,3716250,366
epidemic,./epidemic_sim,15000,16,16,16,off,asynchronous,1000,32,8.52183,10000,6506551,0,2790517,0,2136883,929,45509908,2790517,6688267,3716034,381
epidemic,./epidemic_sim,15000,32,16,4,off,asynchronous,1000,32,8.61158,10000,6356533,0,2630437,0,2051173,1287,43267134,2630437,6554349,3726096,402
epidemic,./epidemic_sim,15000,32,16,8,off,asynchronous,1000,32,9.82552,10000,6497028,0,2782955,0,2137802,917,45497751,2782955,6667617,3714073,367
epidemic,./epidemic_sim,15000,32,16,12,off,asynchronous,1000,32,8.5953,10000,6525838,0,2810385,0,2135647,1578,45595098,2810385,6696172,3715453,374
epidemic,./epidemic_sim,15000,32,16,16,off,asynchronous,1000,32,8.65056,10000,6536765,0,2820831,0,2135607,1884,45837177,2820831,6708172,3715934,375
epidemic,./epidemic_sim,15000,64,16,4,off,asynchronous,1000,32,8.86186,10000,6324574,0,2601754,0,2055326,349,43353083,2601754,6515907,3722820,337
epidemic,./epidemic_sim,15000,64,16,8,off,asynchronous,1000,32,9.56982,10000,6496524,0,2781321,0,2135370,632,45493949,2781321,6662178,3715203,334
epidemic,./epidemic_sim,15000,64,16,12,off,asynchronous,1000,32,9.41916,10000,6490231,0,2776691,0,2138241,545,45692979,2776691,6656361,3713540,338
epidemic,./epidemic_sim,15000,64,16,16,off,asynchronous,1000,32,8.71548,10000,6480129,0,2765712,0,2136290,204,45462808,2765712,6645457,3714417,341
